user_id,age,income
1873,30,257096
1874,59,268522
1875,33,270189
1876,51,285829
1877,27,222890
1878,56,265199
1879,40,326174
1880,24,220127
1881,27,216400
1882,21,226633
1883,33,162178
1884,42,195372
1885,41,192113
1886,42,249958
1887,48,316891
1888,29,366297
1889,46,254575
1890,29,286517
1891,35,269471
1892,30,82524
1893,44,158168
1894,28,310901
1895,44,318678
1896,36,316848
1897,46,235775
1898,47,90413
1899,57,167718
1900,24,179959
1901,44,300301
1902,39,221410
1903,56,385232
1904,59,367411
1905,30,383895
1906,45,176678
1907,38,289271
1908,39,211798
1909,56,276229
1910,30,185550
1911,53,348092
1912,25,187045
1913,55,94220
1914,54,412702
1915,53,285399
1916,41,164469
1917,37,237018
1918,42,203851
1919,57,250459
1920,35,314222
1921,55,301662
1922,48,270298
1923,27,250420
1924,52,336293
1925,31,95963
1926,30,190085
1927,29,171706
1928,34,330500
1929,33,190872
1930,45,147123
1931,22,293946
1932,55,177300
1933,27,221941
1934,41,440491
1935,38,312971
1936,23,233116
1937,59,240309
1938,31,322599
1939,59,303029
1940,44,256047
1941,39,258284
1942,24,131612
1943,46,114799
1944,58,235854
1945,52,199337
1946,59,296886
1947,56,265774
1948,57,188178
1949,53,263055
1950,56,216541
1951,23,415328
1952,29,280899
1953,28,125151
1954,53,395641
1955,26,199348
1956,59,172021
1957,24,421494
1958,33,277666
1959,22,306061
1960,25,308644
1961,47,233520
1962,52,204207
1963,41,217259
1964,28,378709
1965,58,266303
1966,28,355033
1967,23,243884
1968,23,189569
1969,42,134622
1970,26,301840
1971,22,385527
1972,43,179122
1973,22,291069
1974,58,139950
1975,37,205544
1976,55,271434
1977,54,111736
1978,43,248558
1979,50,183063
1980,28,298380
1981,42,236767
1982,56,325155
1983,25,227632
1984,33,141009
1985,49,131043
1986,51,97279
1987,36,300636
1988,50,454618
1989,36,284819
1990,32,383763
1991,37,340685
1992,36,208533
1993,32,351225
1994,28,211714
1995,40,213303
1996,23,233312
1997,36,237104
1998,50,302909
1999,43,196329
2000,48,321128
2001,25,319979
2002,40,277437
2003,21,405168
2004,50,352991
2005,41,335578
2006,40,255292
2007,26,278141
2008,42,291904
2009,38,251059
2010,28,219954
2011,59,80000
2012,52,307421
2013,53,333315
2014,36,157110
2015,32,298413
2016,58,202677
2017,54,220677
2018,34,354860
2019,56,170749
2020,53,170628
2021,43,394386
2022,22,238355
2023,41,349723
2024,22,122103
2025,47,128511
2026,29,176964
2027,21,211483
2028,31,137737
2029,23,279543
2030,43,284767
2031,46,178148
2032,24,184512
2033,38,195057
2034,26,156809
2035,55,80000
2036,42,243196
2037,35,215564
2038,42,223748
2039,57,169055
2040,32,314839
2041,58,444031
2042,38,183273
2043,55,361975
2044,50,279331
2045,44,252833
2046,50,222470
2047,34,243342
2048,26,341967
2049,23,158953
2050,36,227999
2051,27,349920
2052,34,328697
2053,29,160193
2054,35,235392
2055,41,308240
2056,55,303074
2057,22,328010
2058,47,280742
2059,22,294156
2060,55,277423
2061,38,376378
2062,34,216255
2063,40,253855
2064,38,168802
2065,30,153038
2066,45,275996
2067,22,192065
2068,45,245385
2069,53,379419
2070,56,374795
2071,51,427923
2072,34,381012
2073,21,442241
2074,36,284922
2075,23,177758
2076,55,169968
2077,26,361706
2078,45,254130
2079,33,260090
2080,54,206074
2081,28,215666
2082,41,280700
2083,54,165582
2084,24,270571
2085,45,370886
2086,35,80000
2087,24,126695
2088,32,304048
2089,52,359117
2090,52,210808
2091,48,90140
2092,33,364553
2093,51,185114
2094,34,221100
2095,40,275523
2096,38,196685
2097,49,179909
2098,26,181375
2099,52,398634
2100,49,342769
2101,22,295961
2102,43,80000
2103,39,296255
2104,51,291936
2105,25,147749
2106,39,270696
2107,54,334119
2108,30,295549
2109,45,195586
2110,22,251061
2111,31,308428
2112,51,254756
2113,35,350342
2114,29,281654
2115,43,310233
2116,39,315712
2117,29,164665
2118,55,253998
2119,41,223411
2120,29,333507
2121,48,287058
2122,27,234943
2123,36,147451
2124,36,122247
2125,53,274827
2126,24,192622
2127,24,303290
2128,59,118548
2129,37,377436
2130,57,303109
2131,59,257934
2132,49,384644
2133,56,325873
2134,58,211999
2135,59,256206
2136,57,92858
2137,55,335135
2138,27,226323
2139,47,91822
2140,48,155452
2141,42,319672
2142,34,379104
2143,27,251634
2144,57,171435
2145,42,136340
2146,25,363169
2147,22,285957
2148,47,223588
2149,41,204538
2150,58,303746
2151,35,301545
2152,41,178273
2153,30,158610
2154,43,162647
2155,59,212542
2156,25,194817
2157,21,379447
2158,33,209697
2159,41,150026
2160,46,154520
2161,41,235282
2162,38,104230
2163,57,245190
2164,52,143103
2165,56,342688
2166,37,259324
2167,55,419681
2168,31,231743
2169,41,80000
2170,46,366614
2171,24,290153
2172,54,302552
2173,38,169793
2174,55,246572
2175,49,264916
2176,49,230974
2177,58,111250
2178,41,471495
2179,33,316866
2180,37,283646
2181,29,355110
2182,21,301535
2183,22,195823
2184,49,349982
2185,53,318177
2186,30,198857
2187,41,313201
2188,48,230754
2189,31,266678
2190,54,297972
2191,28,359479
2192,42,198320
2193,28,279196
2194,35,411258
2195,37,235916
2196,43,265724
2197,44,411138
2198,39,300998
2199,25,132081
2200,52,186361
2201,21,305166
2202,43,283840
2203,57,263006
2204,28,422897
2205,33,200601
2206,28,244046
2207,43,92951
2208,21,342852
2209,44,186091
2210,55,334570
2211,44,326162
2212,37,437927
2213,25,301942
2214,40,221513
2215,41,286289
2216,51,189259
2217,56,275532
2218,31,233927
2219,35,244372
2220,39,178130
2221,27,274035
2222,48,315938
2223,25,117832
2224,25,194912
2225,50,263443
2226,52,80000
2227,28,389221
2228,30,193111
2229,58,174952
2230,52,233412
2231,48,260989
2232,37,189482
2233,51,328433
2234,28,281976
2235,45,183020
2236,29,208207
2237,22,128658
2238,35,149732
2239,23,281007
2240,56,183850
2241,24,394342
2242,34,255673
2243,45,141774
2244,30,158532
2245,41,334237
2246,56,243878
2247,32,329359
2248,47,220680
2249,22,205181
2250,33,339555
2251,52,181313
2252,51,289124
2253,36,233057
2254,52,320297
2255,52,395478
2256,54,218625
2257,31,206228
2258,30,303264
2259,35,163439
2260,37,379317
2261,38,365681
2262,29,170070
2263,45,123350
2264,34,157153
2265,45,158370
2266,42,314140
2267,50,373933
2268,40,313210
2269,41,231104
2270,52,277399
2271,41,180417
2272,55,337776
2273,52,284562
2274,50,311855
2275,59,191797
2276,32,236512
2277,38,308005
2278,41,365481
2279,33,201352
2280,41,312436
2281,28,193034
2282,27,419375
2283,43,216814
2284,52,301480
2285,31,263248
2286,42,458424
2287,42,268392
2288,45,208795
2289,42,301160
2290,48,299379
2291,49,237402
2292,33,162418
2293,38,207760
2294,22,320519
2295,49,110204
2296,41,230156
2297,35,329589
2298,47,242520
2299,51,423896
2300,35,110427
2301,43,173090
2302,44,80000
2303,33,409495
2304,42,174401
2305,57,91046
2306,53,201046
2307,23,138575
2308,39,201617
2309,43,253298
2310,49,314393
2311,50,236026
2312,59,252023
2313,45,203472
2314,57,129064
2315,28,102276
2316,36,220841
2317,28,256771
2318,21,214910
2319,25,105253
2320,23,266112
2321,21,380344
2322,24,240828
2323,55,203637
2324,52,245160
2325,54,161649
2326,45,156488
2327,30,286113
2328,41,329225
2329,59,238232
2330,47,92098
2331,47,278267
2332,22,415390
2333,33,230488
2334,29,235772
2335,56,180189
2336,42,288508
2337,46,196321
2338,32,331720
2339,37,197393
2340,34,277343
2341,34,246292
2342,54,374408
2343,40,282758
2344,31,360960
2345,36,258689
2346,51,236340
2347,26,246944
2348,39,188287
2349,57,292533
2350,24,194771
2351,24,258997
2352,40,318416
2353,30,376683
2354,44,263028
2355,55,318896
2356,46,309351
2357,57,219409
2358,58,418624
2359,41,203900
2360,59,257279
2361,41,366329
2362,30,364356
2363,58,251145
2364,24,329233
2365,40,232082
2366,37,210905
2367,27,152976
2368,24,307910
2369,49,316337
2370,34,204568
2371,23,271448
2372,44,462079
2373,57,341734
2374,36,177881
2375,24,330124
2376,44,178251
2377,54,80000
2378,50,248367
2379,38,375056
2380,39,361795
2381,51,280178
2382,39,206661
2383,39,288915
2384,42,228467
2385,44,208907
2386,32,334960
2387,50,207917
2388,58,340178
2389,51,202625
2390,56,414679
2391,39,118749
2392,56,173458
2393,50,237570
2394,53,91276
2395,38,80000
2396,48,91967
2397,31,226632
2398,53,228663
2399,37,276639
2400,26,234239
2401,24,273961
2402,40,213982
2403,47,307185
2404,35,297544
2405,26,223864
2406,34,292640
2407,31,234748
2408,59,128213
2409,29,322359
2410,46,177454
2411,36,321505
2412,25,275922
2413,30,243238
2414,23,99840
2415,33,373179
2416,50,220950
2417,26,300765
2418,37,240882
2419,39,228285
2420,55,265424
2421,46,252125
2422,25,228640
2423,49,245574
2424,57,284165
2425,40,289825
2426,41,253468
2427,30,299674
2428,25,216074
2429,56,427990
2430,26,368847
2431,46,310995
2432,24,94673
2433,59,298481
2434,59,223069
2435,55,171705
2436,21,221032
2437,44,180573
2438,56,290544
2439,26,379279
2440,51,316082
2441,40,471002
2442,44,125711
2443,45,209517
2444,56,174557
2445,41,348349
2446,50,232355
2447,44,265161
2448,50,300694
2449,42,133616
2450,48,200292
2451,27,329781
2452,55,206152
2453,48,112908
2454,34,177818
2455,30,227098
2456,36,263340
2457,36,244334
2458,51,200862
2459,45,325145
2460,33,239675
2461,26,266752
2462,29,205123
2463,56,370715
2464,40,218669
2465,38,255975
2466,41,332799
2467,24,272403
2468,53,270407
2469,47,92107
2470,27,304450
2471,26,254446
2472,35,293325
2473,38,264657
2474,52,205267
2475,31,321544
2476,40,265850
2477,44,146849
2478,35,354681
2479,27,135561
2480,41,322074
2481,46,368954
2482,34,161496
2483,57,240179
2484,41,232724
2485,38,236322
2486,25,396419
2487,23,162422
2488,43,225474
2489,46,370265
2490,57,224164
2491,44,175137
2492,39,271041
2493,45,314451
2494,41,218572
2495,32,294349
2496,53,139870
2497,24,144317
2498,27,214793
2499,42,297201
2500,53,310919
2501,37,155438
2502,44,307953
2503,54,263320
2504,48,179663
2505,59,143264
2506,42,268385
2507,37,353165
2508,54,252841
2509,26,175206
2510,26,100558
2511,54,372359
2512,21,333348
2513,30,274166
2514,41,368239
2515,25,267913
2516,22,207517
2517,42,294410
2518,22,183621
2519,30,170348
2520,54,311728
2521,36,318460
2522,59,148100
2523,42,151056
2524,32,214396
2525,44,193095
2526,58,288119
2527,30,253843
2528,55,343192
2529,52,275380
2530,27,198433
2531,41,98709
2532,40,264356
2533,46,113173
2534,24,197443
2535,42,192261
2536,35,209325
2537,41,144717
2538,35,191977
2539,42,341672
2540,48,341451
2541,34,372599
2542,47,250811
2543,48,271697
2544,46,342848
2545,22,132347
2546,45,314450
2547,23,354187
2548,28,178883
2549,53,360611
2550,55,414617
2551,26,312227
2552,59,297560
2553,43,160417
2554,45,335536
2555,39,167952
2556,25,279579
2557,31,287687
2558,32,80000
2559,30,282464
2560,28,459717
2561,44,82651
2562,48,245688
2563,56,94230
2564,57,178468
2565,41,95617
2566,28,262763
2567,29,313488
2568,35,282779
2569,38,175585
2570,40,201248
2571,26,271781
2572,32,178086
2573,22,143696
2574,27,230869
2575,36,174423
2576,23,282924
2577,23,353895
2578,47,457806
2579,58,277045
2580,53,301677
2581,48,202054
2582,21,207009
2583,28,352724
2584,57,227893
2585,52,255835
2586,57,347838
2587,24,228509
2588,50,370033
2589,26,295842
2590,39,286431
2591,52,198144
2592,29,290730
2593,32,215676
2594,31,287552
2595,36,241853
2596,21,327344
2597,41,247458
2598,50,413028
2599,33,227956
2600,54,207234
2601,24,277689
2602,48,336229
2603,58,335607
2604,51,263342
2605,47,277127
2606,25,277243
2607,45,163770
2608,23,331925
2609,53,149371
2610,24,163920
2611,45,254402
2612,40,224411
2613,54,313692
2614,46,285788
2615,25,261056
2616,55,159957
2617,48,252124
2618,49,245799
2619,29,267774
2620,58,215596
2621,26,291825
2622,39,222275
2623,31,284329
2624,22,313683
2625,29,207232
2626,41,188227
2627,44,288109
2628,54,144312
2629,42,338933
2630,23,250877
2631,32,240819
2632,48,293681
2633,50,288716
2634,46,250521
2635,41,320289
2636,48,196208
2637,46,306988
2638,53,163710
2639,41,290851
2640,55,223770
2641,54,145113
2642,38,270531
2643,31,247245
2644,43,126581
2645,42,80906
2646,37,237818
2647,25,379458
2648,31,275681
2649,50,196535
2650,35,336549
2651,47,322577
2652,55,351726
2653,53,304711
2654,40,320872
2655,36,308488
2656,54,211799
2657,22,119017
2658,55,208309
2659,48,338394
2660,59,219519
2661,26,238363
2662,29,156737
2663,40,205912
2664,21,249272
2665,28,289404
2666,43,213307
2667,23,207717
2668,24,317374
2669,45,276021
2670,58,285893
2671,35,372265
2672,41,209594
2673,55,246078
2674,34,294092
2675,56,180279
2676,32,268323
2677,37,251775
2678,59,472183
2679,29,257989
2680,55,342555
2681,33,316395
2682,35,157475
2683,38,126094
2684,53,269761
2685,26,350586
2686,47,273033
2687,43,256308
2688,47,227273
2689,54,144083
2690,58,173158
2691,34,120214
2692,56,161756
2693,28,207919
2694,55,312081
2695,39,214394
2696,50,270450
2697,34,260818
2698,40,289923
2699,45,167214
2700,44,334735
2701,34,137425
2702,46,214174
2703,58,248327
2704,43,310811
2705,42,360344
2706,39,311442
2707,23,363273
2708,39,183665
2709,29,345229
2710,48,331492
2711,40,80000
2712,27,232362
2713,34,298162
2714,29,208766
2715,39,163133
2716,34,419134
2717,58,258883
2718,56,261072
2719,37,145280
2720,50,201011
2721,29,178172
2722,53,336318
2723,45,290370
2724,34,204354
2725,31,294840
2726,55,229718
2727,34,268759
2728,50,268381
2729,24,283621
2730,24,273972
2731,48,283683
2732,28,350464
2733,22,301245
2734,42,223047
2735,36,242163
2736,49,348413
2737,50,258993
2738,32,220078
2739,55,199508
2740,31,271843
2741,41,181611
2742,41,352783
2743,25,166974
2744,40,368245
2745,57,227181
2746,23,163861
2747,53,265134
2748,29,173756
2749,29,252749
2750,24,203796
2751,55,325605
2752,37,260939
2753,54,154919
2754,44,202237
2755,52,306395
2756,21,352967
2757,28,246378
2758,43,166448
2759,32,334322
2760,32,306045
2761,35,354523
2762,39,273216
2763,46,208352
2764,49,291351
2765,42,276106
2766,41,204010
2767,58,265891
2768,40,234397
2769,49,309483
2770,24,289360
2771,27,165872
2772,48,157806
2773,48,242815
2774,24,252625
2775,42,310878
2776,32,291064
2777,23,366694
2778,42,212624
2779,22,208057
2780,44,173214
2781,54,309952
2782,47,251740
2783,21,101711
2784,28,266173
2785,43,271277
2786,58,238452
2787,26,273732
2788,42,152381
2789,45,381282
2790,38,280420
2791,37,108104
2792,32,249528
2793,26,282537
2794,46,160965
2795,47,292690
2796,28,384474
2797,39,198450
2798,21,284275
2799,49,266687
2800,55,327463
2801,34,241292
2802,55,164662
2803,40,322334
2804,33,169419
2805,58,394708
2806,28,294861
2807,40,202088
2808,53,338692
2809,46,249264
2810,59,232287
2811,41,195530
2812,29,99745
2813,44,298351
2814,57,119749
2815,37,186536
2816,44,284627
2817,41,209945
2818,59,262572
2819,59,152904
2820,33,222123
2821,31,263070
2822,39,173882
2823,31,384909
2824,33,199006
2825,21,360273
2826,39,236575
2827,32,124521
2828,28,159047
2829,28,264086
2830,32,332622
2831,53,391582
2832,46,260257
2833,59,155820
2834,48,272278
2835,25,183982
2836,28,281375
2837,45,174682
2838,47,82834
2839,43,355348
2840,50,231886
2841,43,253972
2842,40,329736
2843,38,400307
2844,38,307606
2845,22,258240
2846,24,287029
2847,50,226417
2848,53,252889
2849,56,261589
2850,38,187069
2851,57,251693
2852,39,279368
2853,48,291361
2854,40,284985
2855,53,142877
2856,32,348340
2857,35,341702
2858,59,242308
2859,22,286440
2860,49,232675
2861,30,310156
2862,22,184858
2863,31,357396
2864,33,306176
2865,30,308034
2866,34,241595
2867,38,136990
2868,29,320714
2869,59,139635
2870,48,321677
2871,23,188229
2872,40,123036
2873,26,250079
2874,47,344624
2875,22,172751
2876,49,377922
2877,58,302539
2878,23,262540
2879,36,215150
2880,50,220728
2881,22,284413
2882,37,317683
2883,32,202520
2884,55,185478
2885,21,232893
2886,35,361490
2887,46,152648
2888,57,341398
2889,41,253382
2890,51,117780
2891,45,213069
2892,43,298773
2893,44,394145
2894,58,143810
2895,48,80000
2896,41,145235
2897,38,340433
2898,56,106500
2899,55,369780
2900,29,347184
2901,58,265282
2902,50,199890
2903,54,254420
2904,52,298886
2905,23,286678
2906,23,389172
2907,48,229191
2908,35,145932
2909,43,131817
2910,31,115816
2911,52,265702
2912,56,231250
2913,53,252612
2914,44,207035
2915,59,161186
2916,54,299146
2917,48,80000
2918,57,185872
2919,27,312919
2920,24,177932
2921,57,281334
2922,21,185979
2923,21,213532
2924,40,295993
2925,39,147772
2926,49,309622
2927,30,253673
2928,38,350515
2929,48,266651
2930,55,164441
2931,51,388239
2932,47,171124
2933,31,231827
2934,58,326592
2935,25,99605
2936,28,365173
2937,54,157929
2938,32,213600
2939,58,273108
2940,21,246663
2941,51,313134
2942,24,121935
2943,25,308196
2944,50,314579
2945,44,332338
2946,23,122827
2947,31,132485
2948,24,222609
2949,46,141133
2950,47,105682
2951,47,219162
2952,26,268727
2953,35,473918
2954,50,293894
2955,57,390181
2956,57,246467
2957,57,294765
2958,55,238308
2959,43,464649
2960,26,195152
2961,24,206002
2962,38,313723
2963,29,266597
2964,49,216067
2965,33,326830
2966,37,246708
2967,52,246144
2968,42,268446
2969,24,111270
2970,25,122539
2971,57,336951
2972,33,195843
2973,54,239363
2974,42,378995
2975,43,242970
2976,23,233192
2977,54,321686
2978,52,202138
2979,41,346234
2980,41,320044
2981,31,396426
2982,59,194772
2983,24,359357
2984,21,294327
2985,48,143970
2986,44,80000
2987,55,186157
2988,33,273387
2989,54,284987
2990,31,245273
2991,56,245989
2992,37,239920
2993,55,332497
2994,38,135096
2995,42,271463
2996,44,184179
2997,39,177476
2998,57,344098
2999,59,171338
3000,41,238838
3001,28,406679
3002,48,317046
3003,25,213602
3004,37,220210
3005,57,151823
3006,56,354051
3007,39,330908
3008,47,304928
3009,54,313746
3010,31,188038
3011,32,126167
3012,41,294843
3013,31,321084
3014,59,378563
3015,48,233928
3016,25,222259
3017,37,230859
3018,40,303659
3019,32,227432
3020,26,245820
3021,37,316484
3022,39,199933
3023,46,361292
3024,52,300647
3025,26,101390
3026,56,208771
3027,58,88052
3028,31,234265
3029,53,210135
3030,44,316788
3031,43,179518
3032,35,281018
3033,47,295507
3034,31,270575
3035,37,341209
3036,34,415463
3037,47,258955
3038,38,282414
3039,48,179577
3040,24,168438
3041,27,332706
3042,55,322122
3043,29,167630
3044,28,145342
3045,37,198101
3046,37,238689
3047,53,217269
3048,52,262841
3049,28,323365
3050,39,286968
3051,58,292889
3052,23,80000
3053,25,120887
3054,33,186283
3055,51,199488
3056,36,317186
3057,52,179687
3058,42,303354
3059,49,187191
3060,42,153929
3061,23,157644
3062,30,430661
3063,41,185410
3064,36,305278
3065,32,125344
3066,22,363514
3067,44,277923
3068,55,271918
3069,50,283106
3070,50,291919
3071,55,314725
3072,39,202072
3073,28,197392
3074,46,253937
3075,27,304754
3076,50,244667
3077,27,311912
3078,23,299426
3079,21,232641
3080,56,110225
3081,45,209717
3082,57,389423
3083,21,277204
3084,35,198835
3085,57,270052
3086,33,304131
3087,28,198874
3088,25,348830
3089,29,289655
3090,21,162007
3091,56,318509
3092,55,217230
3093,22,235669
3094,43,168722
3095,29,300515
3096,54,238090
3097,34,303900
3098,24,205921
3099,50,196767
3100,51,190285
3101,58,281682
3102,31,195572
3103,55,233750
3104,28,208525
3105,23,285206
3106,34,111175
3107,33,269762
3108,52,388507
3109,54,348882
3110,39,200667
3111,58,289568
3112,36,274045
3113,22,367551
3114,37,80000
3115,54,339029
3116,36,228598
3117,58,190541
3118,22,188255
3119,22,146007
3120,46,200870
3121,33,163621
3122,51,264417
3123,54,297195
3124,59,229474
3125,23,369977
3126,28,206126
3127,43,225291
3128,34,212164
3129,47,297889
3130,49,305965
3131,59,289629
3132,59,240071
3133,21,142750
3134,37,224444
3135,50,368251
3136,33,331059
3137,41,273524
3138,39,219243
3139,39,248910
3140,45,219599
3141,42,345444
3142,51,182882
3143,37,323893
3144,43,207663
3145,52,355674
3146,30,284142
3147,30,190049
3148,56,225255
3149,28,306931
3150,40,210068
3151,52,251770
3152,34,208964
3153,48,390729
3154,44,404485
3155,35,367049
3156,42,240050
3157,50,217779
3158,24,187666
3159,33,372857
3160,43,324457
3161,28,328300
3162,38,230005
3163,32,109368
3164,51,127763
3165,34,254610
3166,54,208186
3167,38,198983
3168,54,277611
3169,31,331092
3170,32,193901
3171,35,145551
3172,51,195802
3173,49,166482
3174,46,297426
3175,38,249671
3176,52,400439
3177,42,308774
3178,58,395108
3179,37,137689
3180,43,80000
3181,44,269439
3182,28,259857
3183,26,240177
3184,25,257663
3185,49,160077
3186,48,295054
3187,31,308895
3188,21,154020
3189,39,221709
3190,29,226650
3191,47,196335
3192,54,157111
3193,24,251000
3194,56,270864
3195,38,201185
3196,35,162736
3197,33,282844
3198,39,188614
3199,26,225263
3200,32,215113
3201,57,349656
3202,37,192285
3203,43,388042
3204,46,310184
3205,49,395671
3206,53,303171
3207,47,232316
3208,45,176610
3209,30,221567
3210,43,368982
3211,41,246164
3212,41,302873
3213,33,266557
3214,57,269972
3215,53,273052
3216,44,289627
3217,31,184871
3218,37,228007
3219,24,274745
3220,45,263078
3221,50,213103
3222,29,283328
3223,41,188308
3224,40,152159
3225,39,273598
3226,39,154120
3227,32,272409
3228,57,93625
3229,37,192000
3230,57,223793
3231,59,121469
3232,48,220186
3233,55,344801
3234,38,148375
3235,34,222370
3236,55,386211
3237,27,165051
3238,33,361777
3239,38,227679
3240,57,258152
3241,33,353318
3242,56,211192
3243,51,300482
3244,22,320767
3245,36,197934
3246,29,189085
3247,29,231711
3248,58,234214
3249,31,163684
3250,42,198671
3251,53,80000
3252,56,223258
3253,43,321551
3254,54,116664
3255,29,212948
3256,44,445386
3257,28,248195
3258,27,358543
3259,56,169046
3260,38,285905
3261,23,155422
3262,48,282085
3263,26,317379
3264,41,298398
3265,48,222405
3266,21,271994
3267,56,272759
3268,41,303279
3269,55,240098
3270,33,324491
3271,30,364768
3272,30,224570
3273,33,253715
3274,57,177614
3275,58,277220
3276,44,277731
3277,22,254638
3278,42,260671
3279,37,403746
3280,56,80000
3281,34,210267
3282,30,222502
3283,55,366553
3284,45,288023
3285,23,289974
3286,58,350788
3287,37,235603
3288,32,302186
3289,44,207538
3290,49,165735
3291,45,393533
3292,56,279522
3293,46,301573
3294,58,163586
3295,21,290828
3296,40,392258
3297,48,227803
3298,36,149536
3299,37,264718
3300,48,167128
3301,32,125376
3302,47,191218
3303,50,210592
3304,54,171020
3305,57,356117
3306,26,401168
3307,27,299447
3308,52,280735
3309,52,238636
3310,45,178293
3311,53,378232
3312,27,244971
3313,32,212993
3314,36,331180
3315,36,244113
3316,56,328183
3317,33,217220
3318,27,331410
3319,56,328381
3320,29,355986
3321,52,193246
3322,31,243356
3323,28,405821
3324,53,230287
3325,43,314882
3326,45,433245
3327,28,102076
3328,42,227635
3329,24,250149
3330,23,106089
3331,49,213522
3332,49,172289
3333,54,318614
3334,54,111388
3335,48,401145
3336,33,305191
3337,35,165694
3338,43,332113
3339,46,297758
3340,24,246898
3341,46,192283
3342,29,293813
3343,25,259833
3344,52,194860
3345,40,142539
3346,31,181952
3347,35,209736
3348,52,342998
3349,48,318860
3350,42,213994
3351,37,217104
3352,46,329308
3353,27,271387
3354,46,270273
3355,45,193729
3356,30,240126
3357,39,250340
3358,31,242704
3359,33,308725
3360,28,311228
3361,24,176483
3362,51,209982
3363,48,195010
3364,31,361082
3365,21,430279
3366,58,212910
3367,44,236632
3368,51,317385
3369,46,193423
3370,25,319192
3371,40,248330
3372,31,110500
3373,53,145965
3374,58,222971
3375,47,347835
3376,54,178597
3377,35,207271
3378,52,266889
3379,41,116498
3380,25,273884
3381,26,126500
3382,58,295374
3383,42,185297
3384,38,174636
3385,34,271823
3386,30,313519
3387,33,280100
3388,51,266611
3389,50,267744
3390,23,280585
3391,50,285842
3392,26,218457
3393,49,302360
3394,28,186144
3395,53,337311
3396,37,312595
3397,31,424472
3398,33,291107
3399,31,322727
3400,51,125156
3401,48,325335
3402,26,344116
3403,36,370377
3404,24,259637
3405,55,222648
3406,46,162838
3407,32,170157
3408,31,247951
3409,57,109884
3410,45,188542
3411,38,257161
3412,39,255376
3413,43,172448
3414,58,151290
3415,38,163239
3416,46,232331
3417,26,420383
3418,24,334827
3419,49,267135
3420,54,294311
3421,37,331269
3422,36,304049
3423,22,225343
3424,54,182352
3425,28,239978
3426,33,330339
3427,28,228368
3428,50,161625
3429,52,112124
3430,56,240317
3431,50,167948
3432,21,215078
3433,59,366498
3434,37,245692
3435,40,189963
3436,44,274700
3437,42,403676
3438,49,240344
3439,42,80000
3440,29,302006
3441,57,277714
3442,30,257209
3443,56,232465
3444,57,185418
3445,48,371197
3446,48,102935
3447,41,225283
3448,44,223412
3449,22,318275
3450,28,348852
3451,47,231861
3452,42,265437
3453,57,272238
3454,47,334266
3455,49,332618
3456,23,206926
3457,33,285032
3458,30,280660
3459,56,240727
3460,29,279902
3461,47,251615
3462,54,262631
3463,21,141519
3464,52,176563
3465,45,315420
3466,49,153152
3467,27,287608
3468,23,243485
3469,40,332452
3470,40,301904
3471,50,213737
3472,55,232140
3473,55,91156
3474,59,239568
3475,47,148388
3476,46,232503
3477,34,198966
3478,37,179869
3479,38,345017
3480,49,147903
3481,40,172954
3482,47,194143
3483,38,211510
3484,24,179857
3485,21,221268
3486,21,274172
3487,46,303588
3488,40,299704
3489,43,97343
3490,30,280415
3491,31,285351
3492,25,197008
3493,21,383414
3494,37,337013
3495,42,235358
3496,54,202322
3497,49,382115
3498,24,248478
3499,25,256802
3500,31,255796
3501,41,434248
3502,55,232678
3503,32,248108
3504,46,183514
3505,39,218840
3506,27,167488
3507,27,185141
3508,46,105203
3509,25,320521
3510,41,262539
3511,34,269128
3512,24,245804
3513,43,255741
3514,40,379531
3515,35,188498
3516,49,272268
3517,28,271839
3518,39,341359
3519,59,285092
3520,48,289113
3521,47,149338
3522,24,185287
3523,35,156648
3524,55,80000
3525,57,281775
3526,21,229069
3527,23,281925
3528,44,252839
3529,47,269234
3530,56,357049
3531,54,250583
3532,49,303519
3533,44,225820
3534,44,315983
3535,24,150828
3536,23,102995
3537,54,418532
3538,43,396904
3539,43,94358
3540,25,247110
3541,51,261993
3542,26,307837
3543,57,389136
3544,30,165087
3545,27,169385
3546,59,249906
3547,58,172913
3548,41,80000
3549,40,231820
3550,23,318603
3551,42,248362
3552,24,299923
3553,48,288480
3554,32,167841
3555,58,255441
3556,56,127987
3557,25,209047
3558,33,254036
3559,43,249907
3560,50,146725
3561,57,162880
3562,45,273276
3563,47,316191
3564,34,233442
3565,56,229437
3566,59,324502
3567,36,188234
3568,42,388162
3569,41,142378
3570,41,333879
3571,28,293133
3572,36,442809
3573,51,160306
3574,30,80000
3575,52,349955
3576,54,132293
3577,29,299262
3578,37,344572
3579,31,280380
3580,52,268574
3581,30,282075
3582,42,316993
3583,37,296965
3584,24,152673
3585,45,395999
3586,41,254088
3587,57,291467
3588,58,306879
3589,21,342474
3590,45,334168
3591,56,260538
3592,37,255397
3593,44,282688
3594,22,338004
3595,35,160990
3596,52,301527
3597,59,179094
3598,26,398097
3599,21,279385
3600,43,216717
3601,59,284297
3602,37,250736
3603,54,237185
3604,49,105261
3605,29,168064
3606,33,238763
3607,26,114931
3608,26,203025
3609,40,210010
3610,23,187644
3611,37,311788
3612,32,179586
3613,21,257072
3614,37,221746
3615,23,240496
3616,46,378512
3617,35,264374
3618,56,279842
3619,52,188766
3620,52,300091
3621,24,296717
